路線名稱,路線代碼,方向,站名,站牌ID,緯度,經度
8,400000800,返程,舊郵政館,2314601340,24.961682,121.540751
8,400000800,返程,捷運新店站(新店路),2314700841,24.958392,121.53755
9,100000900,去程,社子國小,1117200440,25.089646,121.5028759
9,100000900,去程,永倫里(南),1117200720,25.089298,121.504244
9,100000900,去程,社子派出所,1117200320,25.089332,121.5056145
9,100000900,去程,社子市場二,1117200240,25.088796,121.5081045
9,100000900,去程,社子市場,1117200140,25.088046,121.5087166
9,100000900,去程,葫蘆寺(葫蘆里),1117100340,25.085288,121.5095885
9,100000900,去程,葫蘆堵市場,1116501040,25.083075,121.5100276
9,100000900,去程,海光新村,1117100240,25.081321,121.5103891
9,100000900,去程,社子消防分隊,1116500340,25.079521,121.5109944
9,100000900,去程,污水處理廠,1037200040,25.07605,121.5118
9,100000900,去程,老師里,1037300020,25.072056,121.5115542
9,100000900,去程,酒泉街,1037300220,25.072041,121.5133789
9,100000900,去程,民族重慶路口,1036900040,25.068879,121.51371
9,100000900,去程,昌吉重慶路口,1036300240,25.06615,121.5136438
9,100000900,去程,捷運大橋頭站,1035900040,25.063324,121.5135163
9,100000900,去程,涼州重慶路口,1034800360,25.060795,121.513088
9,100000900,去程,保安街口,1034600140,25.05983,121.5113241
9,100000900,去程,民生西路口(大稻埕碼頭),1034400040,25.057928,121.5114003
9,100000900,去程,南京西路口(鈕釦街),1034400140,25.054547,121.5116211
9,100000900,去程,南京西路口(塔城),1034300440,25.05265,121.51031
9,100000900,去程,聯合醫院中興院區(塔城),1034100640,25.051335,121.5103985
9,100000900,去程,捷運北門站,1034100140,25.049002,121.510134
9,100000900,去程,中華路北站,1084300041,25.044584,121.508765
9,100000900,去程,捷運西門站,1084600340,25.041649,121.5078873
9,100000900,去程,小南門,1085000340,25.038008,121.5068125
9,100000900,去程,龍山國中,1084900640,25.035844,121.5038948
9,100000900,去程,昆明街口,1085100060,25.035341,121.5020082
9,100000900,去程,龍山寺(康定),1085200700,25.036314,121.501464
9,100000900,返程,祖師廟(康定),1084900400,25.039681,121.5019792
9,100000900,返程,長沙街,1085000220,25.040609,121.5056466
9,100000900,返程,捷運西門站,1084600300,25.04173,121.5082859
9,100000900,返程,中華路北站,1004200200,25.045696,121.5093807
9,100000900,返程,捷運北門站,1034100601,25.050609,121.5106101
9,100000900,返程,南京西路口(塔城),1034300400,25.052852,121.5104624
9,100000900,返程,南京西路口(鈕釦街),1034600200,25.054427,121.5117973
9,100000900,返程,民生西路口(大稻埕碼頭),1034600000,25.057441,121.5116168
9,100000900,返程,保安街口,1034800100,25.05984,121.5114724
9,100000900,返程,涼州重慶路口,1035800320,25.060697,121.512933
9,100000900,返程,捷運大橋頭站,1035900000,25.062704,121.513583
9,100000900,返程,昌吉重慶路口,1036300200,25.065794,121.5137575
9,100000900,返程,民族重慶路口,1036900020,25.068586,121.5143308
9,100000900,返程,蘭州國中,1036400420,25.068512,121.5161869
9,100000900,返程,民族承德路口,1036500001,25.069322,121.518574
9,100000900,返程,庫倫街,1036700360,25.072013,121.5176838
9,100000900,返程,大龍峒保安宮,1036700060,25.07209,121.515621
9,100000900,返程,酒泉重慶路口,1037300160,25.072042,121.514591
9,100000900,返程,酒泉街,1037300260,25.072185,121.5135209
9,100000900,返程,老師里,1037300060,25.072183,121.511508
9,100000900,返程,污水處理廠,1037200000,25.075572,121.5118974
9,100000900,返程,社子消防分隊,1116500300,25.079411,121.5112234
9,100000900,返程,海光新村,1116500400,25.080711,121.5107623
9,100000900,返程,葫蘆堵市場,1116501000,25.083057,121.5102329
9,100000900,返程,葫蘆寺(葫蘆里),1117300200,25.086022,121.5096458
9,100000900,返程,社子市場,1117200100,25.087505,121.5090743
9,100000900,返程,社園里,1117200600,25.089056,121.5079873
9,100000900,返程,社子派出所,1117200360,25.089599,121.5064251
9,100000900,返程,永倫里(南),1117200760,25.089467,121.503968
9,100000900,返程,社子國小,1117200400,25.089904,121.5025776
12,100001200,去程,華中河濱公園,1087100100,25.017171,121.4960943
12,100001200,去程,果菜市場,1087200000,25.01987,121.497706
12,100001200,去程,光仁國小,1086100020,25.02122,121.5004577
12,100001200,去程,青年路派出所,1086000120,25.021996,121.5021881
12,100001200,去程,青年路,1087500000,25.023084,121.5027448
12,100001200,去程,中正新城,1087600000,25.024797,121.5032962
12,100001200,去程,青年社區,1087600200,25.025478,121.504647
12,100001200,去程,青年公園(青年),1087600100,25.025964,121.5062868
12,100001200,去程,青年公園(國興),1088200340,25.0253,121.50712
12,100001200,去程,國興路口一,1088100300,25.024585,121.5088101
12,100001200,去程,國興路口,1006700300,25.025757,121.508379
12,100001200,去程,中華南海路口,1006700100,25.027236,121.5066611
12,100001200,去程,南機場公寓,1006900000,25.028591,121.5054077
12,100001200,去程,廈安里,1006800300,25.030697,121.5041681
12,100001200,去程,大埔街,1006800000,25.032684,121.504945
12,100001200,去程,聯合醫院和平院區,1006500101,25.0357,121.506607
12,100001200,去程,捷運西門站,1084600300,25.04173,121.5082859
12,100001200,去程,中華路北站,1004200200,25.045696,121.5093807
12,100001200,去程,捷運北門站,1034100601,25.050609,121.5106101
12,100001200,去程,延平一站(長安),1034100220,25.05181,121.51269
12,100001200,去程,圓環(重慶),1035000300,25.052844,121.514207
12,100001200,去程,圓環(南京),1035000220,25.053651,121.5157054
12,100001200,去程,捷運中山站(志仁高中),1035200120,25.05271,121.5196749
12,100001200,去程,南京林森路口,1045400120,25.052069,121.5250604
12,100001200,去程,南京吉林路口,1045700220,25.052007,121.529855
12,100001200,去程,捷運松江南京站,1045700420,25.051969,121.5327305
12,100001200,去程,長春國小,1048500120,25.05472,121.53409
12,100001200,去程,臺北大學(臺北校區),1048700020,25.054618,121.5386259
12,100001200,去程,長春市場,1048700120,25.054528,121.5417353
12,100001200,去程,慶城街口,1054700220,25.0545,121.54574
12,100001200,去程,長庚醫院,1050800000,25.05656,121.54929
12,100001200,去程,公教住宅,1057400020,25.057928,121.5525641
12,100001200,去程,介壽國中,1057200020,25.058238,121.5557293
12,100001200,去程,聯合二村,1057600220,25.058501,121.5592167
12,100001200,去程,民生社區活動中心,1057300020,25.05864,121.560927
12,100001200,去程,廣合新村,1058800100,25.06067,121.56339
12,100001200,去程,三民國小,1059200020,25.06283,121.56362
12,100001200,去程,新益里,1059200140,25.062286,121.566155
12,100001200,返程,民生國中,1059100040,25.059661,121.5679233
12,100001200,返程,新東街口,1058900160,25.059272,121.5663967
12,100001200,返程,民生社區活動中心,1057300060,25.058808,121.5611445
12,100001200,返程,聯合二村,1057600260,25.058624,121.5589234
12,100001200,返程,介壽國中,1057200060,25.058415,121.5560444
12,100001200,返程,公教住宅,1057400060,25.058131,121.5526273
12,100001200,返程,民生敦化路口,1054600060,25.057851,121.5468517
12,100001200,返程,興安華城,1048000340,25.05685,121.5439555
12,100001200,返程,長春市場,1047900160,25.054803,121.5416683
12,100001200,返程,臺北大學(臺北校區),1047900060,25.05488,121.5386725
12,100001200,返程,長春國小,1048500160,25.054904,121.534178
12,100001200,返程,松江長春路口,1045800140,25.054176,121.5329348
12,100001200,返程,南京吉林路口,1045700260,25.052112,121.5303325
12,100001200,返程,南京林森路口,1045400160,25.052167,121.5257174
12,100001200,返程,捷運中山站(志仁高中),1035200160,25.052867,121.519866
12,100001200,返程,後車站,1034900160,25.051433,121.5151374
12,100001200,返程,延平一站(長安),1034100260,25.0519,121.513
12,100001200,返程,聯合醫院中興院區(塔城),1034100640,25.051335,121.5103985
12,100001200,返程,捷運北門站,1034100140,25.049002,121.510134
12,100001200,返程,中華路北站,1084300040,25.045511,121.5091441
12,100001200,返程,捷運西門站,1084400340,25.042516,121.5082667
12,100001200,返程,小南門,1085000040,25.037868,121.5069037
12,100001200,返程,聯合醫院和平院區,1006500140,25.036493,121.5065075
12,100001200,返程,大埔街,1086200040,25.032074,121.5044162
12,100001200,返程,廈安里,1088000140,25.02966,121.50438
12,100001200,返程,南機場公寓,1088000040,25.028384,121.5054653
12,100001200,返程,中華南海路口,1088100040,25.027343,121.5064379
12,100001200,返程,國興路口,1088100240,25.025621,121.508316
12,100001200,返程,古亭國中,1088200020,25.024664,121.509833
12,100001200,返程,萬華醫院,1007200140,25.02391,121.50982
12,100001200,返程,國興社區,1087700000,25.023497,121.5084584
12,100001200,返程,青年公園(國興),1088100100,25.024607,121.507953
12,100001200,返程,青年公園(青年),1087600140,25.025963,121.5060238
12,100001200,返程,青年社區,1087600240,25.025473,121.504417
12,100001200,返程,中正新城,1087600040,25.0248,121.5031839
12,100001200,返程,青年路,1087500040,25.022481,121.502584
12,100001200,返程,青年路派出所,1087400060,25.022046,121.5020378
12,100001200,返程,光仁國小,1087300060,25.021416,121.5006187
12,100001200,返程,果菜市場,1087200041,25.01942,121.497234
12,100001200,返程,華中河濱公園,1087200140,25.01714,121.49565
14,100001400,去程,蘆洲站,2475600620,25.078535,121.4691805
14,100001400,去程,和平路口,2475600300,25.079471,121.469744
14,100001400,去程,蘆洲監理站(中正路),2475600800,25.081845,121.4716472
14,100001400,去程,蘆洲國小,2475700500,25.0833,121.4703582
14,100001400,去程,中原公寓,2475800000,25.085252,121.469088
14,100001400,去程,空中大學(中正路),2475900900,25.087176,121.467676
14,100001400,去程,王爺廟口,2475900600,25.08809,121.466902
14,100001400,去程,民族路口,2476000100,25.090065,121.467789
14,100001400,去程,捷運蘆洲站,2476000501,25.091246,121.4647878
14,100001400,去程,捷運蘆洲站,2476000500,25.091486,121.4638568
14,100001400,去程,長榮路,2476500540,25.092312,121.4603296
14,100001400,去程,永平市場,2476500040,25.090164,121.459433
14,100001400,去程,永樂街,2476700060,25.088362,121.458711
14,100001400,去程,長安街,2476100240,25.087981,121.4572506
14,100001400,去程,成功國小,2476100140,25.08625,121.4573852
14,100001400,去程,永康公園,2476100040,25.084758,121.458052
14,100001400,去程,長安街一,2476300640,25.082792,121.4593921
14,100001400,去程,忠義廟,2476300340,25.081153,121.4611032
14,100001400,去程,延平里,2476400140,25.079614,121.4631595
14,100001400,去程,九芎街,2475000000,25.07935,121.465375
14,100001400,去程,九芎廟,2475000240,25.078995,121.4665749
14,100001400,去程,九芎街口,2475000120,25.07848,121.46855
14,100001400,去程,永安里,2475000540,25.077997,121.468829
14,100001400,去程,大同新村,2487400040,25.075184,121.4679157
14,100001400,去程,褒仔寮,2487200120,25.07235,121.468721
14,100001400,去程,穀保家商,2415700620,25.072073,121.4706925
14,100001400,去程,仙公廟,2415700320,25.071403,121.473752
14,100001400,去程,博愛新村,2415700420,25.069419,121.477545
14,100001400,去程,三重商工(中正北路),2416200320,25.06855,121.48052
14,100001400,去程,忠孝三民街口,2416200860,25.066998,121.481324
14,100001400,去程,東海中學,2416100720,25.065398,121.482301
14,100001400,去程,三民街,2416200220,25.063325,121.485128
14,100001400,去程,三重稅捐分處,2410300040,25.060305,121.486632
14,100001400,去程,菜寮(重陽路),2416101240,25.058009,121.486516
14,100001400,去程,菜寮(重新路),2414400620,25.057218,121.487921
14,100001400,去程,捷運菜寮站,2414301020,25.059073,121.4905425
14,100001400,去程,中山藝術公園,2414300120,25.060432,121.4925214
14,100001400,去程,中正南路,2414300240,25.059275,121.4940315
14,100001400,去程,重安街口,2414300840,25.057057,121.4939169
14,100001400,去程,臺北車站(鄭州),1035100420,25.048497,121.5171976
14,100001400,返程,行政院,1004100540,25.046484,121.5197596
14,100001400,返程,臺北車站(忠孝),1004100761,25.047409,121.5139852
14,100001400,返程,重安街口,2414300800,25.056951,121.4941915
14,100001400,返程,中正南路,2414300200,25.059629,121.494168
14,100001400,返程,中山藝術公園,2414300160,25.060541,121.492298
14,100001400,返程,捷運菜寮站,2414100860,25.059479,121.490697
14,100001400,返程,菜寮(重新路),2414400660,25.057446,121.4878276
14,100001400,返程,菜寮(重陽路),2416101200,25.057718,121.4867994
14,100001400,返程,三重稅捐分處,2416100200,25.060408,121.4869182
14,100001400,返程,三民街,2416200260,25.06343,121.485248
14,100001400,返程,東海中學,2416100760,25.065509,121.482592
14,100001400,返程,忠孝三民街口,2416100420,25.06698,121.481556
14,100001400,返程,三重商工(中正北路),2416200360,25.068996,121.479868
14,100001400,返程,博愛新村,2415700460,25.069522,121.4776879
14,100001400,返程,仙公廟,2415700360,25.07155,121.4737968
14,100001400,返程,穀保家商,2415700660,25.072137,121.47112
14,100001400,返程,褒仔寮,2487200160,25.072575,121.4683812
14,100001400,返程,大同新村,2487400000,25.074202,121.46775
14,100001400,返程,永安里,2475000500,25.077839,121.468953
14,100001400,返程,九芎街口,2475000160,25.078631,121.468493
14,100001400,返程,九芎廟,2475000200,25.079227,121.466562
14,100001400,返程,九芎街,2475000040,25.07899,121.46489
14,100001400,返程,延平里,2476400100,25.07973,121.4632078
14,100001400,返程,忠義廟,2476300300,25.081292,121.461196
14,100001400,返程,長安街一,2476200300,25.08286,121.45954
14,100001400,返程,永康公園,2476100000,25.084877,121.4581955
14,100001400,返程,成功國小,2476100100,25.086317,121.4575421
14,100001400,返程,長安街,2476100200,25.087758,121.4573378
14,100001400,返程,永樂街,2476700020,25.088157,121.458516
14,100001400,返程,永平市場,2476500000,25.090129,121.459668
14,100001400,返程,長榮路,2476500500,25.09233,121.4606387
14,100001400,返程,捷運蘆洲站,2476000540,25.09079,121.465126
14,100001400,返程,民族路口,2476000140,25.089515,121.4681391
14,100001400,返程,王爺廟口,2475900640,25.08814,121.46664
14,100001400,返程,空中大學(中正路),2475900940,25.086711,121.4677982
14,100001400,返程,中原公寓,2475800040,25.085747,121.4684977
14,100001400,返程,蘆洲國小,2475700540,25.08302,121.470464
14,100001400,返程,蘆洲監理站,2475600860,25.081456,121.4714493
14,100001400,返程,和平路口,2475600340,25.07953,121.4694739
14,100001400,返程,蘆洲站,2475600620,25.078535,121.4691805
18,100001800,去程,華江站,1037600320,25.032283,121.4889513
18,100001800,去程,人壽一村,1085800020,25.031523,121.4902758
18,100001800,去程,大理高中,1088300000,25.031919,121.491328
18,100001800,去程,華江派出所,1088300100,25.034114,121.4933405
18,100001800,去程,龍山國小,1085400000,25.0362,121.4953
18,100001800,去程,萬華分局,1085300020,25.038421,121.4979101
18,100001800,去程,桂林路,1084800120,25.038354,121.5011027
18,100001800,去程,昆明活動中心,1085000100,25.038711,121.5040228
18,100001800,去程,內江街,1084500020,25.041538,121.5051324
18,100001800,去程,西門市場(漢中),1084600000,25.04202,121.507436
18,100001800,去程,寶慶路,1004300220,25.041491,121.509834
18,100001800,去程,博愛路,1004500100,25.043262,121.511555
18,100001800,去程,臺北郵局,1004300000,25.046765,121.5112936
18,100001800,去程,臺北車站(忠孝),1004700421,25.046815,121.5145215
18,100001800,去程,臺大醫院,1005500340,25.042497,121.5185042
18,100001800,去程,捷運中正紀念堂站(中山),1000100040,25.03643,121.51673
